Discriminator ID,Birth,Death
8808,8808.0,47353.0,47854.0
8809,8809.0,47369.0,48479.0
8810,8810.0,47372.0,47873.0
8811,8811.0,47388.0,49010.0
8812,8812.0,47389.0,47890.0
8813,8813.0,47392.0,47893.0
8814,8814.0,47396.0,48350.0
8815,8815.0,47407.0,47908.0
8816,8816.0,47408.0,47909.0
8817,8817.0,47414.0,47915.0
8818,8818.0,47415.0,48046.0
8819,8819.0,47424.0,47926.0
8820,8820.0,47426.0,50037.0
8821,8821.0,47433.0,47934.0
8822,8822.0,47437.0,48005.0
8823,8823.0,47442.0,47943.0
8824,8824.0,47446.0,47947.0
8825,8825.0,47449.0,47950.0
8826,8826.0,47450.0,48035.0
8827,8827.0,47457.0,47958.0
8828,8828.0,47460.0,47961.0
8829,8829.0,47463.0,47964.0
8830,8830.0,47467.0,47968.0
8831,8831.0,47469.0,47970.0
8832,8832.0,47470.0,47971.0
8833,8833.0,47473.0,47974.0
8834,8834.0,47501.0,48002.0
8835,8835.0,47507.0,48008.0
8836,8836.0,47510.0,48011.0
8837,8837.0,47514.0,48015.0
8838,8838.0,47541.0,48648.0
8839,8839.0,47542.0,48043.0
8840,8840.0,47544.0,48810.0
8841,8841.0,47546.0,48252.0
8842,8842.0,47549.0,48236.0
8843,8843.0,47557.0,48058.0
8844,8844.0,47558.0,48756.0
8845,8845.0,47561.0,48062.0
8846,8846.0,47565.0,48177.0
8847,8847.0,47567.0,48068.0
8848,8848.0,47568.0,48664.0
8849,8849.0,47589.0,48175.0
8850,8850.0,47592.0,48093.0
8851,8851.0,47595.0,48165.0
8852,8852.0,47609.0,48273.0
8853,8853.0,47624.0,48125.0
8854,8854.0,47627.0,48128.0
8855,8855.0,47629.0,48970.0
8856,8856.0,47633.0,48134.0
8857,8857.0,47641.0,48142.0
8858,8858.0,47649.0,48150.0
8859,8859.0,47651.0,48152.0
8860,8860.0,47656.0,48157.0
8861,8861.0,47665.0,48968.0
8862,8862.0,47666.0,48167.0
8863,8863.0,47667.0,48168.0
8864,8864.0,47670.0,48171.0
8865,8865.0,47675.0,48176.0
8866,8866.0,47681.0,52505.0
8867,8867.0,47684.0,48185.0
8868,8868.0,47689.0,48190.0
8869,8869.0,47693.0,49287.0
8870,8870.0,47695.0,48408.0
8871,8871.0,47698.0,48199.0
8872,8872.0,47702.0,48203.0
8873,8873.0,47715.0,48278.0
8874,8874.0,47729.0,48230.0
8875,8875.0,47733.0,48234.0
8876,8876.0,47736.0,48237.0
8877,8877.0,47743.0,48244.0
8878,8878.0,47771.0,48311.0
8879,8879.0,47775.0,50390.0
8880,8880.0,47782.0,52087.0
8881,8881.0,47789.0,48961.0
8882,8882.0,47790.0,48291.0
8883,8883.0,47795.0,53799.0
8884,8884.0,47800.0,48301.0
8885,8885.0,47804.0,48305.0
8886,8886.0,47811.0,48312.0
8887,8887.0,47817.0,48318.0
8888,8888.0,47825.0,48470.0
8889,8889.0,47841.0,48342.0
8890,8890.0,47844.0,48345.0
8891,8891.0,47848.0,48349.0
8892,8892.0,47851.0,48352.0
8893,8893.0,47859.0,48360.0
8894,8894.0,47863.0,48364.0
8895,8895.0,47868.0,48369.0
8896,8896.0,47869.0,48844.0
8897,8897.0,47870.0,49093.0
8898,8898.0,47896.0,48397.0
8899,8899.0,47898.0,48803.0
8900,8900.0,47900.0,51172.0
8901,8901.0,47913.0,48414.0
8902,8902.0,47918.0,50781.0
8903,8903.0,47922.0,48526.0
8904,8904.0,47925.0,48426.0
8905,8905.0,47927.0,48428.0
8906,8906.0,47932.0,48663.0
8907,8907.0,47939.0,48440.0
8908,8908.0,47942.0,49632.0
8909,8909.0,47946.0,48447.0
8910,8910.0,47947.0,48722.0
8911,8911.0,47950.0,48451.0
8912,8912.0,47957.0,48458.0
8913,8913.0,47961.0,48462.0
8914,8914.0,47966.0,48467.0
8915,8915.0,47975.0,48476.0
8916,8916.0,47976.0,48572.0
8917,8917.0,47981.0,48482.0
8918,8918.0,47983.0,48676.0
8919,8919.0,47988.0,48489.0
8920,8920.0,47990.0,48491.0
8921,8921.0,47992.0,50465.0
8922,8922.0,48000.0,48501.0
8923,8923.0,48001.0,49053.0
8924,8924.0,48015.0,48516.0
8925,8925.0,48028.0,49240.0
8926,8926.0,48032.0,48533.0
8927,8927.0,48034.0,48535.0
8928,8928.0,48037.0,48538.0
8929,8929.0,48042.0,49960.0
8930,8930.0,48048.0,48549.0
8931,8931.0,48049.0,48550.0
8932,8932.0,48060.0,48615.0
8933,8933.0,48077.0,48578.0
8934,8934.0,48081.0,48625.0
8935,8935.0,48085.0,48660.0
8936,8936.0,48088.0,48589.0
8937,8937.0,48090.0,48896.0
8938,8938.0,48091.0,48725.0
8939,8939.0,48098.0,48599.0
8940,8940.0,48108.0,48913.0
8941,8941.0,48111.0,48612.0
8942,8942.0,48126.0,48885.0
8943,8943.0,48128.0,50022.0
8944,8944.0,48130.0,48631.0
8945,8945.0,48137.0,48638.0
8946,8946.0,48152.0,48653.0
8947,8947.0,48170.0,48671.0
8948,8948.0,48173.0,48674.0
8949,8949.0,48177.0,48678.0
8950,8950.0,48185.0,48847.0
8951,8951.0,48203.0,48704.0
8952,8952.0,48206.0,48707.0
8953,8953.0,48209.0,48710.0
8954,8954.0,48210.0,48711.0
8955,8955.0,48212.0,50463.0
8956,8956.0,48227.0,48728.0
8957,8957.0,48228.0,48729.0
8958,8958.0,48231.0,48732.0
8959,8959.0,48237.0,48738.0
8960,8960.0,48238.0,48739.0
8961,8961.0,48241.0,48841.0
8962,8962.0,48242.0,48743.0
8963,8963.0,48245.0,48746.0
8964,8964.0,48254.0,48755.0
8965,8965.0,48256.0,49523.0
8966,8966.0,48257.0,48758.0
8967,8967.0,48266.0,48831.0
8968,8968.0,48273.0,48774.0
8969,8969.0,48279.0,48990.0
8970,8970.0,48283.0,48784.0
8971,8971.0,48284.0,48785.0
8972,8972.0,48287.0,48788.0
8973,8973.0,48289.0,48790.0
8974,8974.0,48299.0,48800.0
8975,8975.0,48316.0,48817.0
8976,8976.0,48319.0,48820.0
8977,8977.0,48321.0,48822.0
8978,8978.0,48323.0,48824.0
8979,8979.0,48329.0,48830.0
8980,8980.0,48331.0,48832.0
8981,8981.0,48341.0,53567.0
8982,8982.0,48351.0,48852.0
8983,8983.0,48352.0,48853.0
8984,8984.0,48354.0,48949.0
8985,8985.0,48359.0,48860.0
8986,8986.0,48361.0,48862.0
8987,8987.0,48362.0,48999.0
8988,8988.0,48363.0,50348.0
8989,8989.0,48368.0,49505.0
8990,8990.0,48371.0,48872.0
8991,8991.0,48373.0,48874.0
8992,8992.0,48376.0,48877.0
8993,8993.0,48387.0,49450.0
8994,8994.0,48391.0,48892.0
8995,8995.0,48394.0,48895.0
8996,8996.0,48401.0,48902.0
8997,8997.0,48405.0,49449.0
8998,8998.0,48408.0,49733.0
8999,8999.0,48410.0,48911.0
9000,9000.0,48415.0,49064.0
9001,9001.0,48416.0,48959.0
9002,9002.0,48425.0,48926.0
9003,9003.0,48435.0,49266.0
9004,9004.0,48450.0,48951.0
9005,9005.0,48474.0,48975.0
9006,9006.0,48475.0,48976.0
9007,9007.0,48480.0,49203.0
9008,9008.0,48481.0,48982.0
9009,9009.0,48483.0,48984.0
9010,9010.0,48493.0,49704.0
9011,9011.0,48497.0,49156.0
9012,9012.0,48500.0,49001.0
9013,9013.0,48502.0,50043.0
9014,9014.0,48503.0,49004.0
9015,9015.0,48508.0,49009.0
9016,9016.0,48512.0,50024.0
9017,9017.0,48515.0,49016.0
9018,9018.0,48517.0,49872.0
9019,9019.0,48518.0,49019.0
9020,9020.0,48522.0,49972.0
9021,9021.0,48527.0,49028.0
9022,9022.0,48528.0,49029.0
9023,9023.0,48531.0,49032.0
9024,9024.0,48536.0,49037.0
9025,9025.0,48544.0,49045.0
9026,9026.0,48545.0,49046.0
9027,9027.0,48547.0,49048.0
9028,9028.0,48553.0,51107.0
9029,9029.0,48560.0,50770.0
9030,9030.0,48571.0,49072.0
9031,9031.0,48572.0,49671.0
9032,9032.0,48578.0,49951.0
9033,9033.0,48584.0,49833.0
9034,9034.0,48585.0,49086.0
9035,9035.0,48587.0,49088.0
9036,9036.0,48595.0,49096.0
9037,9037.0,48597.0,49098.0
9038,9038.0,48606.0,49107.0
9039,9039.0,48608.0,49109.0
9040,9040.0,48614.0,49115.0
9041,9041.0,48615.0,49116.0
9042,9042.0,48618.0,49568.0
9043,9043.0,48625.0,49126.0
9044,9044.0,48626.0,52767.0
9045,9045.0,48627.0,49153.0
9046,9046.0,48635.0,49327.0
9047,9047.0,48636.0,49137.0
9048,9048.0,48641.0,49699.0
9049,9049.0,48643.0,49144.0
9050,9050.0,48647.0,49148.0
9051,9051.0,48660.0,49161.0
9052,9052.0,48661.0,49162.0
9053,9053.0,48666.0,49167.0
9054,9054.0,48667.0,49654.0
9055,9055.0,48673.0,49174.0
9056,9056.0,48691.0,49192.0
9057,9057.0,48697.0,51378.0
9058,9058.0,48700.0,49201.0
9059,9059.0,48711.0,49212.0
9060,9060.0,48713.0,50252.0
9061,9061.0,48715.0,51945.0
9062,9062.0,48726.0,49227.0
9063,9063.0,48728.0,49229.0
9064,9064.0,48732.0,49233.0
9065,9065.0,48741.0,50008.0
9066,9066.0,48742.0,49243.0
9067,9067.0,48753.0,49254.0
9068,9068.0,48760.0,49261.0
9069,9069.0,48766.0,49267.0
9070,9070.0,48777.0,49507.0
9071,9071.0,48780.0,49281.0
9072,9072.0,48787.0,50048.0
9073,9073.0,48788.0,49289.0
9074,9074.0,48791.0,50207.0
9075,9075.0,48793.0,49294.0
9076,9076.0,48795.0,49351.0
9077,9077.0,48797.0,49298.0
9078,9078.0,48799.0,49300.0
9079,9079.0,48804.0,49305.0
9080,9080.0,48805.0,49306.0
9081,9081.0,48808.0,49435.0
9082,9082.0,48814.0,49315.0
9083,9083.0,48818.0,49497.0
9084,9084.0,48828.0,51838.0
9085,9085.0,48831.0,49332.0
9086,9086.0,48839.0,49340.0
9087,9087.0,48842.0,50697.0
9088,9088.0,48844.0,49345.0
9089,9089.0,48846.0,49347.0
9090,9090.0,48847.0,49422.0
9091,9091.0,48852.0,52301.0
9092,9092.0,48858.0,49359.0
9093,9093.0,48859.0,49360.0
9094,9094.0,48863.0,49760.0
9095,9095.0,48868.0,49373.0
9096,9096.0,48874.0,49375.0
9097,9097.0,48878.0,49379.0
9098,9098.0,48887.0,49388.0
9099,9099.0,48892.0,49393.0
9100,9100.0,48894.0,49850.0
9101,9101.0,48905.0,51567.0
9102,9102.0,48906.0,49407.0
9103,9103.0,48908.0,49895.0
9104,9104.0,48926.0,49427.0
9105,9105.0,48928.0,52446.0
9106,9106.0,48932.0,50188.0
9107,9107.0,48937.0,49438.0
9108,9108.0,48938.0,52910.0
9109,9109.0,48939.0,49440.0
9110,9110.0,48941.0,50265.0
9111,9111.0,48942.0,49443.0
9112,9112.0,48951.0,49452.0
9113,9113.0,48959.0,50083.0
9114,9114.0,48968.0,49469.0
9115,9115.0,48972.0,49473.0
9116,9116.0,48974.0,50783.0
9117,9117.0,48981.0,71287.0
9118,9118.0,48985.0,49486.0
9119,9119.0,48986.0,49487.0
9120,9120.0,48987.0,49488.0
9121,9121.0,48994.0,49495.0
9122,9122.0,49001.0,50231.0
9123,9123.0,49010.0,49736.0
9124,9124.0,49011.0,49512.0
9125,9125.0,49014.0,50996.0
9126,9126.0,49017.0,49518.0
9127,9127.0,49021.0,49644.0
9128,9128.0,49026.0,49527.0
9129,9129.0,49033.0,49534.0
9130,9130.0,49036.0,49537.0
9131,9131.0,49039.0,49540.0
9132,9132.0,49049.0,49550.0
9133,9133.0,49065.0,49566.0
9134,9134.0,49074.0,49575.0
9135,9135.0,49079.0,49613.0
9136,9136.0,49081.0,49582.0
9137,9137.0,49087.0,49588.0
9138,9138.0,49094.0,49595.0
9139,9139.0,49104.0,49605.0
9140,9140.0,49105.0,49606.0
9141,9141.0,49108.0,49609.0
9142,9142.0,49119.0,49620.0
9143,9143.0,49121.0,50891.0
9144,9144.0,49123.0,49624.0
9145,9145.0,49125.0,49626.0
9146,9146.0,49127.0,49628.0
9147,9147.0,49128.0,49988.0
9148,9148.0,49129.0,49630.0
9149,9149.0,49145.0,49646.0
9150,9150.0,49161.0,49662.0
9151,9151.0,49167.0,50453.0
9152,9152.0,49176.0,49677.0
9153,9153.0,49177.0,49678.0
9154,9154.0,49178.0,49679.0
9155,9155.0,49182.0,49683.0
9156,9156.0,49183.0,49710.0
9157,9157.0,49189.0,49690.0
9158,9158.0,49193.0,49694.0
9159,9159.0,49202.0,49703.0
9160,9160.0,49205.0,51101.0
9161,9161.0,49222.0,50120.0
9162,9162.0,49226.0,49727.0
9163,9163.0,49242.0,49828.0
9164,9164.0,49246.0,49748.0
9165,9165.0,49257.0,49758.0
9166,9166.0,49258.0,49759.0
9167,9167.0,49262.0,50220.0
9168,9168.0,49266.0,49767.0
9169,9169.0,49269.0,55283.0
9170,9170.0,49270.0,49848.0
9171,9171.0,49274.0,49775.0
9172,9172.0,49284.0,49785.0
9173,9173.0,49287.0,50034.0
9174,9174.0,49297.0,49798.0
9175,9175.0,49316.0,52416.0
9176,9176.0,49317.0,52694.0
9177,9177.0,49322.0,50513.0
9178,9178.0,49324.0,49825.0
9179,9179.0,49325.0,49929.0
9180,9180.0,49326.0,51647.0
9181,9181.0,49337.0,50333.0
9182,9182.0,49345.0,49846.0
9183,9183.0,49350.0,52629.0
9184,9184.0,49351.0,49852.0
9185,9185.0,49363.0,49936.0
9186,9186.0,49366.0,51761.0
9187,9187.0,49378.0,49879.0
9188,9188.0,49379.0,52026.0
9189,9189.0,49381.0,50272.0
9190,9190.0,49383.0,50062.0
9191,9191.0,49387.0,49888.0
9192,9192.0,49390.0,52073.0
9193,9193.0,49396.0,49897.0
9194,9194.0,49403.0,49904.0
9195,9195.0,49411.0,49912.0
9196,9196.0,49432.0,50213.0
9197,9197.0,49434.0,49935.0
9198,9198.0,49438.0,50633.0
9199,9199.0,49441.0,50086.0
9200,9200.0,49446.0,52147.0
9201,9201.0,49463.0,49964.0
9202,9202.0,49475.0,49976.0
9203,9203.0,49479.0,50056.0
9204,9204.0,49489.0,49990.0
9205,9205.0,49490.0,49991.0
9206,9206.0,49497.0,49998.0
9207,9207.0,49506.0,50007.0
9208,9208.0,49509.0,50010.0
9209,9209.0,49512.0,50013.0
9210,9210.0,49515.0,50233.0
9211,9211.0,49526.0,53673.0
9212,9212.0,49528.0,50029.0
9213,9213.0,49532.0,50033.0
9214,9214.0,49545.0,50046.0
9215,9215.0,49549.0,52280.0
9216,9216.0,49551.0,50052.0
9217,9217.0,49558.0,55164.0
9218,9218.0,49565.0,50066.0
9219,9219.0,49567.0,50068.0
9220,9220.0,49580.0,50081.0
9221,9221.0,49588.0,52568.0
9222,9222.0,49602.0,50731.0
9223,9223.0,49605.0,50106.0
9224,9224.0,49615.0,50116.0
9225,9225.0,49621.0,50122.0
9226,9226.0,49624.0,50125.0
9227,9227.0,49626.0,50127.0
9228,9228.0,49632.0,50478.0
9229,9229.0,49635.0,50136.0
9230,9230.0,49640.0,50450.0
9231,9231.0,49644.0,50145.0
9232,9232.0,49645.0,51741.0
9233,9233.0,49649.0,50150.0
9234,9234.0,49650.0,50151.0
9235,9235.0,49659.0,51736.0
9236,9236.0,49662.0,50163.0
9237,9237.0,49663.0,50176.0
9238,9238.0,49667.0,50168.0
9239,9239.0,49669.0,57107.0
9240,9240.0,49671.0,50172.0
9241,9241.0,49672.0,50638.0
9242,9242.0,49673.0,50174.0
9243,9243.0,49685.0,50186.0
9244,9244.0,49686.0,50187.0
9245,9245.0,49697.0,50198.0
9246,9246.0,49699.0,50200.0
9247,9247.0,49704.0,50743.0
9248,9248.0,49728.0,51130.0
9249,9249.0,49734.0,50235.0
9250,9250.0,49736.0,50237.0
9251,9251.0,49740.0,50241.0
9252,9252.0,49743.0,50761.0
9253,9253.0,49744.0,50245.0
9254,9254.0,49747.0,50528.0
9255,9255.0,49756.0,50364.0
9256,9256.0,49760.0,50274.0
9257,9257.0,49763.0,53978.0
9258,9258.0,49767.0,50268.0
9259,9259.0,49769.0,50270.0
9260,9260.0,49774.0,50275.0
9261,9261.0,49786.0,50287.0
9262,9262.0,49791.0,52729.0
9263,9263.0,49793.0,51116.0
9264,9264.0,49796.0,50588.0
9265,9265.0,49798.0,50299.0
9266,9266.0,49808.0,50309.0
9267,9267.0,49817.0,50318.0
9268,9268.0,49837.0,51749.0
9269,9269.0,49839.0,51900.0
9270,9270.0,49850.0,50447.0
9271,9271.0,49852.0,51039.0
9272,9272.0,49858.0,50359.0
9273,9273.0,49873.0,50374.0
9274,9274.0,49876.0,50377.0
9275,9275.0,49882.0,50569.0
9276,9276.0,49883.0,50519.0
9277,9277.0,49887.0,51629.0
9278,9278.0,49898.0,51594.0
9279,9279.0,49901.0,50402.0
9280,9280.0,49903.0,50404.0
9281,9281.0,49906.0,50407.0
9282,9282.0,49913.0,50942.0
9283,9283.0,49915.0,50416.0
9284,9284.0,49919.0,50420.0
9285,9285.0,49924.0,50425.0
9286,9286.0,49932.0,51561.0
9287,9287.0,49940.0,59684.0
9288,9288.0,49947.0,50448.0
9289,9289.0,49951.0,50452.0
9290,9290.0,49959.0,50505.0
9291,9291.0,49960.0,50461.0
9292,9292.0,49967.0,53842.0
9293,9293.0,49975.0,50578.0
9294,9294.0,49980.0,50481.0
9295,9295.0,49981.0,50482.0
9296,9296.0,49983.0,50484.0
9297,9297.0,49997.0,50498.0
9298,9298.0,50002.0,50503.0
9299,9299.0,50008.0,50509.0
9300,9300.0,50020.0,50521.0
9301,9301.0,50032.0,50533.0
9302,9302.0,50040.0,52463.0
9303,9303.0,50042.0,50694.0
9304,9304.0,50044.0,50764.0
9305,9305.0,50053.0,50554.0
9306,9306.0,50058.0,50559.0
9307,9307.0,50059.0,55554.0
9308,9308.0,50062.0,50596.0
9309,9309.0,50065.0,50566.0
9310,9310.0,50073.0,50680.0
9311,9311.0,50074.0,50575.0
9312,9312.0,50078.0,51033.0
9313,9313.0,50084.0,51482.0
9314,9314.0,50089.0,50590.0
9315,9315.0,50104.0,50605.0
9316,9316.0,50111.0,50612.0
9317,9317.0,50113.0,50614.0
9318,9318.0,50121.0,52742.0
9319,9319.0,50122.0,50623.0
9320,9320.0,50127.0,50628.0
9321,9321.0,50136.0,50637.0
9322,9322.0,50140.0,53606.0
9323,9323.0,50145.0,50646.0
9324,9324.0,50146.0,50751.0
9325,9325.0,50150.0,50651.0
9326,9326.0,50152.0,50653.0
9327,9327.0,50155.0,51589.0
9328,9328.0,50163.0,50664.0
9329,9329.0,50165.0,50666.0
9330,9330.0,50170.0,50671.0
9331,9331.0,50172.0,50954.0
9332,9332.0,50174.0,50675.0
9333,9333.0,50182.0,50683.0
9334,9334.0,50189.0,50690.0
9335,9335.0,50209.0,50758.0
9336,9336.0,50211.0,50712.0
9337,9337.0,50221.0,50722.0
9338,9338.0,50225.0,50833.0
9339,9339.0,50238.0,50739.0
9340,9340.0,50241.0,53878.0
9341,9341.0,50245.0,50746.0
9342,9342.0,50249.0,51622.0
9343,9343.0,50254.0,52001.0
9344,9344.0,50266.0,50767.0
9345,9345.0,50278.0,51209.0
9346,9346.0,50294.0,50795.0
9347,9347.0,50300.0,50988.0
9348,9348.0,50302.0,50803.0
9349,9349.0,50304.0,50805.0
9350,9350.0,50312.0,50813.0
9351,9351.0,50316.0,50817.0
9352,9352.0,50318.0,50819.0
9353,9353.0,50321.0,50822.0
9354,9354.0,50326.0,56570.0
9355,9355.0,50327.0,55259.0
9356,9356.0,50330.0,50831.0
9357,9357.0,50340.0,50841.0
9358,9358.0,50344.0,50845.0
9359,9359.0,50347.0,50848.0
9360,9360.0,50350.0,51133.0
9361,9361.0,50355.0,50856.0
9362,9362.0,50360.0,51011.0
9363,9363.0,50361.0,50862.0
9364,9364.0,50364.0,51136.0
9365,9365.0,50366.0,50867.0
9366,9366.0,50370.0,50871.0
9367,9367.0,50373.0,50874.0
9368,9368.0,50374.0,51333.0
9369,9369.0,50377.0,50878.0
9370,9370.0,50381.0,52332.0
9371,9371.0,50383.0,51210.0
9372,9372.0,50387.0,50888.0
9373,9373.0,50388.0,50889.0
9374,9374.0,50396.0,53733.0
9375,9375.0,50401.0,50904.0
9376,9376.0,50404.0,50905.0
9377,9377.0,50408.0,51040.0
9378,9378.0,50415.0,50916.0
9379,9379.0,50416.0,50917.0
9380,9380.0,50417.0,50918.0
9381,9381.0,50421.0,50922.0
9382,9382.0,50422.0,52047.0
9383,9383.0,50423.0,50924.0
9384,9384.0,50424.0,50925.0
9385,9385.0,50425.0,50926.0
9386,9386.0,50426.0,50927.0
9387,9387.0,50430.0,50931.0
9388,9388.0,50431.0,52272.0
9389,9389.0,50433.0,50934.0
9390,9390.0,50435.0,50936.0
9391,9391.0,50438.0,50939.0
9392,9392.0,50440.0,50941.0
9393,9393.0,50443.0,50944.0
9394,9394.0,50456.0,51580.0
9395,9395.0,50467.0,51471.0
9396,9396.0,50470.0,50971.0
9397,9397.0,50471.0,52471.0
9398,9398.0,50472.0,50981.0
9399,9399.0,50477.0,50978.0
9400,9400.0,50479.0,50980.0
9401,9401.0,50482.0,50983.0
9402,9402.0,50488.0,51078.0
9403,9403.0,50494.0,50995.0
9404,9404.0,50505.0,51764.0
9405,9405.0,50509.0,51242.0
9406,9406.0,50528.0,52155.0
9407,9407.0,50530.0,51031.0
9408,9408.0,50534.0,52500.0
9409,9409.0,50541.0,51251.0
9410,9410.0,50546.0,51047.0
9411,9411.0,50548.0,51049.0
9412,9412.0,50570.0,51690.0
9413,9413.0,50572.0,53164.0
9414,9414.0,50573.0,51074.0
9415,9415.0,50576.0,51077.0
9416,9416.0,50587.0,51088.0
9417,9417.0,50589.0,51859.0
9418,9418.0,50597.0,51098.0
9419,9419.0,50605.0,51159.0
9420,9420.0,50607.0,51198.0
9421,9421.0,50610.0,51185.0
9422,9422.0,50611.0,51129.0
9423,9423.0,50618.0,51473.0
9424,9424.0,50623.0,53309.0
9425,9425.0,50625.0,51126.0
9426,9426.0,50637.0,51307.0
9427,9427.0,50649.0,51150.0
9428,9428.0,50660.0,51161.0
9429,9429.0,50674.0,51175.0
9430,9430.0,50683.0,51184.0
9431,9431.0,50691.0,51192.0
9432,9432.0,50702.0,51203.0
9433,9433.0,50704.0,51205.0
9434,9434.0,50713.0,51995.0
9435,9435.0,50716.0,51399.0
9436,9436.0,50724.0,51225.0
9437,9437.0,50727.0,51228.0
9438,9438.0,50729.0,51230.0
9439,9439.0,50731.0,51232.0
9440,9440.0,50735.0,51394.0
9441,9441.0,50761.0,51570.0
9442,9442.0,50762.0,52607.0
9443,9443.0,50765.0,51266.0
9444,9444.0,50769.0,51270.0
9445,9445.0,50771.0,51272.0
9446,9446.0,50777.0,51278.0
9447,9447.0,50779.0,52686.0
9448,9448.0,50797.0,51364.0
9449,9449.0,50800.0,51301.0
9450,9450.0,50802.0,52035.0
9451,9451.0,50847.0,51348.0
9452,9452.0,50848.0,51397.0
9453,9453.0,50854.0,51355.0
9454,9454.0,50855.0,51356.0
9455,9455.0,50865.0,52232.0
9456,9456.0,50873.0,51374.0
9457,9457.0,50880.0,51381.0
9458,9458.0,50891.0,51392.0
9459,9459.0,50894.0,51395.0
9460,9460.0,50909.0,53368.0
9461,9461.0,50922.0,51423.0
9462,9462.0,50928.0,51469.0
9463,9463.0,50933.0,51434.0
9464,9464.0,50934.0,51435.0
9465,9465.0,50947.0,51448.0
9466,9466.0,50949.0,51450.0
9467,9467.0,50953.0,52281.0
9468,9468.0,50957.0,51458.0
9469,9469.0,50964.0,52792.0
9470,9470.0,50975.0,52622.0
9471,9471.0,50978.0,51479.0
9472,9472.0,50979.0,53221.0
9473,9473.0,50992.0,52975.0
9474,9474.0,51009.0,51510.0
9475,9475.0,51010.0,53707.0
9476,9476.0,51015.0,51516.0
9477,9477.0,51016.0,54206.0
9478,9478.0,51019.0,51520.0
9479,9479.0,51020.0,56437.0
9480,9480.0,51028.0,51529.0
9481,9481.0,51035.0,51536.0
9482,9482.0,51040.0,51541.0
9483,9483.0,51046.0,51989.0
9484,9484.0,51048.0,51549.0
9485,9485.0,51051.0,51552.0
9486,9486.0,51052.0,51553.0
9487,9487.0,51068.0,54857.0
9488,9488.0,51076.0,51577.0
9489,9489.0,51086.0,51587.0
9490,9490.0,51095.0,51596.0
9491,9491.0,51102.0,51603.0
9492,9492.0,51105.0,51699.0
9493,9493.0,51127.0,51628.0
9494,9494.0,51131.0,52271.0
9495,9495.0,51135.0,51636.0
9496,9496.0,51138.0,51801.0
9497,9497.0,51142.0,51692.0
9498,9498.0,51145.0,52982.0
9499,9499.0,51152.0,51653.0
9500,9500.0,51159.0,58475.0
9501,9501.0,51161.0,51662.0
9502,9502.0,51166.0,51667.0
9503,9503.0,51175.0,51676.0
9504,9504.0,51180.0,54172.0
9505,9505.0,51190.0,51994.0
9506,9506.0,51193.0,51694.0
9507,9507.0,51208.0,51709.0
9508,9508.0,51214.0,51715.0
9509,9509.0,51215.0,52297.0
9510,9510.0,51222.0,51723.0
9511,9511.0,51223.0,53256.0
9512,9512.0,51225.0,51726.0
9513,9513.0,51236.0,51737.0
9514,9514.0,51237.0,51738.0
9515,9515.0,51249.0,51750.0
9516,9516.0,51257.0,55208.0
9517,9517.0,51261.0,51779.0
9518,9518.0,51264.0,51765.0
9519,9519.0,51281.0,51782.0
9520,9520.0,51282.0,51783.0
9521,9521.0,51284.0,51794.0
9522,9522.0,51307.0,51808.0
9523,9523.0,51310.0,51811.0
9524,9524.0,51315.0,51816.0
9525,9525.0,51321.0,52136.0
9526,9526.0,51335.0,51836.0
9527,9527.0,51349.0,51967.0
9528,9528.0,51352.0,52451.0
9529,9529.0,51353.0,51854.0
9530,9530.0,51355.0,51856.0
9531,9531.0,51359.0,51860.0
9532,9532.0,51360.0,51861.0
9533,9533.0,51364.0,54216.0
9534,9534.0,51371.0,51872.0
9535,9535.0,51374.0,52138.0
9536,9536.0,51387.0,51888.0
9537,9537.0,51388.0,51889.0
9538,9538.0,51398.0,51899.0
9539,9539.0,51407.0,51908.0
9540,9540.0,51410.0,52510.0
9541,9541.0,51417.0,52058.0
9542,9542.0,51419.0,57443.0
9543,9543.0,51421.0,51922.0
9544,9544.0,51432.0,54878.0
9545,9545.0,51433.0,52107.0
9546,9546.0,51442.0,51943.0
9547,9547.0,51446.0,51947.0
9548,9548.0,51451.0,51952.0
9549,9549.0,51454.0,52185.0
9550,9550.0,51455.0,51956.0
9551,9551.0,51460.0,51961.0
9552,9552.0,51465.0,51966.0
9553,9553.0,51469.0,51970.0
9554,9554.0,51471.0,51972.0
9555,9555.0,51472.0,54434.0
9556,9556.0,51473.0,51974.0
9557,9557.0,51479.0,51980.0
9558,9558.0,51483.0,51984.0
9559,9559.0,51484.0,51985.0
9560,9560.0,51487.0,51988.0
9561,9561.0,51502.0,59607.0
9562,9562.0,51509.0,52539.0
9563,9563.0,51521.0,52579.0
9564,9564.0,51524.0,52025.0
9565,9565.0,51541.0,52043.0
9566,9566.0,51544.0,58575.0
9567,9567.0,51550.0,52051.0
9568,9568.0,51552.0,52053.0
9569,9569.0,51561.0,52062.0
9570,9570.0,51563.0,52064.0
9571,9571.0,51566.0,53680.0
9572,9572.0,51570.0,53068.0
9573,9573.0,51576.0,52077.0
9574,9574.0,51580.0,52717.0
9575,9575.0,51583.0,52403.0
9576,9576.0,51590.0,52091.0
9577,9577.0,51595.0,52234.0
9578,9578.0,51604.0,52105.0
9579,9579.0,51609.0,54005.0
9580,9580.0,51611.0,52112.0
9581,9581.0,51619.0,52120.0
9582,9582.0,51620.0,52195.0
9583,9583.0,51630.0,52131.0
